image_name,absolute_path,label
z7_000100_3636b2d7-b888-437b-b4e3-a8af4bb62763___FREC_Scab 3148.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000100_3636b2d7-b888-437b-b4e3-a8af4bb62763___FREC_Scab 3148.JPG,Apple___Apple_scab
z7_000101_36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000101_36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG,Apple___Apple_scab
z7_000102_376aaef3-8649-43aa-89f8-166bd349a3d3___FREC_Scab 3064.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000102_376aaef3-8649-43aa-89f8-166bd349a3d3___FREC_Scab 3064.JPG,Apple___Apple_scab
z7_000103_38e76f0a-63cb-460a-b0fa-f20e561dc2c0___FREC_Scab 3481.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000103_38e76f0a-63cb-460a-b0fa-f20e561dc2c0___FREC_Scab 3481.JPG,Apple___Apple_scab
z7_000104_3bf2f5f8-4578-405a-88c6-c5338620a078___FREC_Scab 3059.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000104_3bf2f5f8-4578-405a-88c6-c5338620a078___FREC_Scab 3059.JPG,Apple___Apple_scab
z7_000105_3c27bbd7-b305-4ab0-8a85-5061363cf632___FREC_Scab 3183.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000105_3c27bbd7-b305-4ab0-8a85-5061363cf632___FREC_Scab 3183.JPG,Apple___Apple_scab
z7_000106_3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000106_3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG,Apple___Apple_scab
z7_000107_3dd3d59c-be2a-4f29-8fa1-d4f37d7fb894___FREC_Scab 3412.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000107_3dd3d59c-be2a-4f29-8fa1-d4f37d7fb894___FREC_Scab 3412.JPG,Apple___Apple_scab
z7_000108_3eb26abb-a392-4cc4-9be2-d5e4bb8f3660___FREC_Scab 2969.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000108_3eb26abb-a392-4cc4-9be2-d5e4bb8f3660___FREC_Scab 2969.JPG,Apple___Apple_scab
z7_000109_3f65aa69-06c9-423f-ac7a-e2ab6edf63ca___FREC_Scab 3360.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000109_3f65aa69-06c9-423f-ac7a-e2ab6edf63ca___FREC_Scab 3360.JPG,Apple___Apple_scab
z7_000110_4098b029-fcda-4d2f-9703-c16e6e5fae49___FREC_Scab 3455.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000110_4098b029-fcda-4d2f-9703-c16e6e5fae49___FREC_Scab 3455.JPG,Apple___Apple_scab
z7_000111_40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000111_40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251.JPG,Apple___Apple_scab
z7_000112_40d60cf0-1311-40c7-9e7e-579e74c92027___FREC_Scab 3136.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000112_40d60cf0-1311-40c7-9e7e-579e74c92027___FREC_Scab 3136.JPG,Apple___Apple_scab
z7_000113_40df2c3f-673e-4da8-a172-65fd5a656c1d___FREC_Scab 2957.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000113_40df2c3f-673e-4da8-a172-65fd5a656c1d___FREC_Scab 2957.JPG,Apple___Apple_scab
z7_000114_4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000114_4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG,Apple___Apple_scab
z7_000115_41c2bb79-44fb-48f4-864f-eec35e3442f5___FREC_Scab 2931.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000115_41c2bb79-44fb-48f4-864f-eec35e3442f5___FREC_Scab 2931.JPG,Apple___Apple_scab
z7_000116_41c30a63-9e26-4ced-8110-038a2e36b095___FREC_Scab 3298.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000116_41c30a63-9e26-4ced-8110-038a2e36b095___FREC_Scab 3298.JPG,Apple___Apple_scab
z7_000117_43712608-0fa2-4be2-91a0-242aca469cb4___FREC_Scab 2985.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000117_43712608-0fa2-4be2-91a0-242aca469cb4___FREC_Scab 2985.JPG,Apple___Apple_scab
z7_000118_43f68711-decd-4831-bf5c-99fa40abe339___FREC_Scab 3413.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000118_43f68711-decd-4831-bf5c-99fa40abe339___FREC_Scab 3413.JPG,Apple___Apple_scab
z7_000119_4442b558-4db4-4de3-82c3-7524b59bb315___FREC_Scab 2961.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000119_4442b558-4db4-4de3-82c3-7524b59bb315___FREC_Scab 2961.JPG,Apple___Apple_scab
z7_000120_444c4ed0-3bee-4059-870a-a15a00f0e37e___FREC_Scab 3067.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000120_444c4ed0-3bee-4059-870a-a15a00f0e37e___FREC_Scab 3067.JPG,Apple___Apple_scab
z7_000121_4495850d-4478-4680-a657-c082a8ea69ed___FREC_Scab 3534.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000121_4495850d-4478-4680-a657-c082a8ea69ed___FREC_Scab 3534.JPG,Apple___Apple_scab
z7_000122_44b52928-c5dd-48f4-b2c8-b128032c49dd___FREC_Scab 3518.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000122_44b52928-c5dd-48f4-b2c8-b128032c49dd___FREC_Scab 3518.JPG,Apple___Apple_scab
z7_000123_44d28651-473c-4e9b-81ec-212893669fba___FREC_Scab 3477.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000123_44d28651-473c-4e9b-81ec-212893669fba___FREC_Scab 3477.JPG,Apple___Apple_scab
z7_000124_44dcf367-d162-407e-8ea8-e363ab8ff5c4___FREC_Scab 3282.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000124_44dcf367-d162-407e-8ea8-e363ab8ff5c4___FREC_Scab 3282.JPG,Apple___Apple_scab
z7_000125_4512edee-9d3b-451e-845d-86666feebe99___FREC_Scab 3328.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000125_4512edee-9d3b-451e-845d-86666feebe99___FREC_Scab 3328.JPG,Apple___Apple_scab
z7_000126_453b09e4-6469-47f9-8599-f87e1d6eddf3___FREC_Scab 3048.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000126_453b09e4-6469-47f9-8599-f87e1d6eddf3___FREC_Scab 3048.JPG,Apple___Apple_scab
z7_000127_45512c84-e453-459c-b12f-1d08ce44001b___FREC_Scab 3072.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000127_45512c84-e453-459c-b12f-1d08ce44001b___FREC_Scab 3072.JPG,Apple___Apple_scab
z7_000128_4555c009-6c33-4913-accc-fd1a8355646b___FREC_Scab 2929.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000128_4555c009-6c33-4913-accc-fd1a8355646b___FREC_Scab 2929.JPG,Apple___Apple_scab
z7_000129_45a699f2-a02d-4f1f-b628-6d445c58a595___FREC_Scab 3291.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000129_45a699f2-a02d-4f1f-b628-6d445c58a595___FREC_Scab 3291.JPG,Apple___Apple_scab
z7_000130_45e34a1f-1d46-42e8-921d-c82f2c9e7cd1___FREC_Scab 3228.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000130_45e34a1f-1d46-42e8-921d-c82f2c9e7cd1___FREC_Scab 3228.JPG,Apple___Apple_scab
z7_000131_461eeeb9-5bf1-4c0a-a7dd-6967917b4537___FREC_Scab 3098.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000131_461eeeb9-5bf1-4c0a-a7dd-6967917b4537___FREC_Scab 3098.JPG,Apple___Apple_scab
z7_000132_462f0ef8-5460-4f5c-8935-62a204d3fc08___FREC_Scab 2924.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000132_462f0ef8-5460-4f5c-8935-62a204d3fc08___FREC_Scab 2924.JPG,Apple___Apple_scab
z7_000133_47b3d8bb-2461-4593-a0fe-a6adf0925a9a___FREC_Scab 2974.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000133_47b3d8bb-2461-4593-a0fe-a6adf0925a9a___FREC_Scab 2974.JPG,Apple___Apple_scab
z7_000134_47ebb7a4-a8e0-4a57-95e5-dd8e9d1235a2___FREC_Scab 3147.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000134_47ebb7a4-a8e0-4a57-95e5-dd8e9d1235a2___FREC_Scab 3147.JPG,Apple___Apple_scab
z7_000135_48420763-bd18-49b4-9ab4-69319b5733f2___FREC_Scab 3201.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000135_48420763-bd18-49b4-9ab4-69319b5733f2___FREC_Scab 3201.JPG,Apple___Apple_scab
z7_000136_48dcb319-8b65-4bac-bba4-aa8ffa8abdd0___FREC_Scab 3519.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000136_48dcb319-8b65-4bac-bba4-aa8ffa8abdd0___FREC_Scab 3519.JPG,Apple___Apple_scab
z7_000137_4940cd87-695e-4f4d-8a45-5490812447cc___FREC_Scab 3044.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000137_4940cd87-695e-4f4d-8a45-5490812447cc___FREC_Scab 3044.JPG,Apple___Apple_scab
z7_000138_4a50158d-dcd0-4a1f-885e-2d9b16a4e344___FREC_Scab 3205.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000138_4a50158d-dcd0-4a1f-885e-2d9b16a4e344___FREC_Scab 3205.JPG,Apple___Apple_scab
z7_000139_4a7f12ff-a785-4d12-8943-f1644789a21b___FREC_Scab 2916.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000139_4a7f12ff-a785-4d12-8943-f1644789a21b___FREC_Scab 2916.JPG,Apple___Apple_scab
z7_000140_4abca5eb-2376-4551-be42-25bbb5400fc7___FREC_Scab 3268.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000140_4abca5eb-2376-4551-be42-25bbb5400fc7___FREC_Scab 3268.JPG,Apple___Apple_scab
z7_000141_4b4b59d5-3c6d-4ce5-b349-616fecb850ff___FREC_Scab 3447.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000141_4b4b59d5-3c6d-4ce5-b349-616fecb850ff___FREC_Scab 3447.JPG,Apple___Apple_scab
z7_000142_4b51cc5d-4122-451b-8598-81ea29dc7cd4___FREC_Scab 3290.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000142_4b51cc5d-4122-451b-8598-81ea29dc7cd4___FREC_Scab 3290.JPG,Apple___Apple_scab
z7_000143_4bb38e05-1d5a-40c6-8638-10db134db682___FREC_Scab 3390.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000143_4bb38e05-1d5a-40c6-8638-10db134db682___FREC_Scab 3390.JPG,Apple___Apple_scab
z7_000144_4d02c4a9-4b0d-4b4b-9695-91f08228ee53___FREC_Scab 3274.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000144_4d02c4a9-4b0d-4b4b-9695-91f08228ee53___FREC_Scab 3274.JPG,Apple___Apple_scab
z7_000145_4e2c27a7-4be1-4c86-a07b-bc2a64c1bff9___FREC_Scab 3018.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000145_4e2c27a7-4be1-4c86-a07b-bc2a64c1bff9___FREC_Scab 3018.JPG,Apple___Apple_scab
z7_000146_4e770559-e332-470e-aae3-c7ad0399dd20___FREC_Scab 3513.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000146_4e770559-e332-470e-aae3-c7ad0399dd20___FREC_Scab 3513.JPG,Apple___Apple_scab
z7_000147_50dca3b7-fe83-426b-9fa7-a4e80df022aa___FREC_Scab 3488.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000147_50dca3b7-fe83-426b-9fa7-a4e80df022aa___FREC_Scab 3488.JPG,Apple___Apple_scab
z7_000148_51530f6a-2bee-4008-8e77-eeda281e9195___FREC_Scab 3209.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000148_51530f6a-2bee-4008-8e77-eeda281e9195___FREC_Scab 3209.JPG,Apple___Apple_scab
z7_000149_518ab601-3736-4d3b-9770-a0efba601c0e___FREC_Scab 3231.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000149_518ab601-3736-4d3b-9770-a0efba601c0e___FREC_Scab 3231.JPG,Apple___Apple_scab
z7_000150_52d5723a-b498-4759-89a1-a7d815689716___FREC_Scab 3034.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000150_52d5723a-b498-4759-89a1-a7d815689716___FREC_Scab 3034.JPG,Apple___Apple_scab
z7_000151_5345e6fb-1829-457f-ac86-6683d762c9ea___FREC_Scab 3482.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000151_5345e6fb-1829-457f-ac86-6683d762c9ea___FREC_Scab 3482.JPG,Apple___Apple_scab
z7_000152_536ce9e9-6c98-42c6-9447-f38073b3e9da___FREC_Scab 3222.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000152_536ce9e9-6c98-42c6-9447-f38073b3e9da___FREC_Scab 3222.JPG,Apple___Apple_scab
z7_000153_537873ed-fc63-4df3-bb6a-a5bf4c742619___FREC_Scab 3505.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000153_537873ed-fc63-4df3-bb6a-a5bf4c742619___FREC_Scab 3505.JPG,Apple___Apple_scab
z7_000154_53c67c39-c05f-4b2e-939e-23d44a32efac___FREC_Scab 3087.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000154_53c67c39-c05f-4b2e-939e-23d44a32efac___FREC_Scab 3087.JPG,Apple___Apple_scab
z7_000155_53d37faf-7a68-4fe2-ac1f-5438637742d4___FREC_Scab 3080.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000155_53d37faf-7a68-4fe2-ac1f-5438637742d4___FREC_Scab 3080.JPG,Apple___Apple_scab
z7_000156_53fe6519-da0a-4183-80d6-a18828a33223___FREC_Scab 3283.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000156_53fe6519-da0a-4183-80d6-a18828a33223___FREC_Scab 3283.JPG,Apple___Apple_scab
z7_000157_550b0aab-e777-4942-a186-fc910e0fa89b___FREC_Scab 3253.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000157_550b0aab-e777-4942-a186-fc910e0fa89b___FREC_Scab 3253.JPG,Apple___Apple_scab
z7_000158_5581f206-7305-4430-be5f-8de62689fb70___FREC_Scab 2918.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000158_5581f206-7305-4430-be5f-8de62689fb70___FREC_Scab 2918.JPG,Apple___Apple_scab
z7_000159_55cd6283-a5b1-47e9-b061-c7692c8ba781___FREC_Scab 3460.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000159_55cd6283-a5b1-47e9-b061-c7692c8ba781___FREC_Scab 3460.JPG,Apple___Apple_scab
z7_000160_563a51b6-2342-4922-b76d-0a6bb69a11f9___FREC_Scab 3107.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000160_563a51b6-2342-4922-b76d-0a6bb69a11f9___FREC_Scab 3107.JPG,Apple___Apple_scab
z7_000161_5990ed9f-ffe8-4622-bd26-e536ea5e1109___FREC_Scab 3042.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000161_5990ed9f-ffe8-4622-bd26-e536ea5e1109___FREC_Scab 3042.JPG,Apple___Apple_scab
z7_000162_59c9641b-c84e-4595-8f2c-13b5f914aa4a___FREC_Scab 3060.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000162_59c9641b-c84e-4595-8f2c-13b5f914aa4a___FREC_Scab 3060.JPG,Apple___Apple_scab
z7_000163_5b74fa7a-008d-42b2-b8c0-07bd4642153a___FREC_Scab 3162.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000163_5b74fa7a-008d-42b2-b8c0-07bd4642153a___FREC_Scab 3162.JPG,Apple___Apple_scab
z7_000164_5c0af4dd-f185-4fc9-ae2c-a697a235d660___FREC_Scab 2955.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000164_5c0af4dd-f185-4fc9-ae2c-a697a235d660___FREC_Scab 2955.JPG,Apple___Apple_scab
z7_000165_5d398d0d-256d-4de5-8dcd-f3b455da2b76___FREC_Scab 3522.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000165_5d398d0d-256d-4de5-8dcd-f3b455da2b76___FREC_Scab 3522.JPG,Apple___Apple_scab
z7_000166_5dbcba87-93fa-4c21-8abd-bc20c93b359f___FREC_Scab 3258.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000166_5dbcba87-93fa-4c21-8abd-bc20c93b359f___FREC_Scab 3258.JPG,Apple___Apple_scab
z7_000167_5e96dd82-f2d2-4a19-a9cd-46165d6623f9___FREC_Scab 3218.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000167_5e96dd82-f2d2-4a19-a9cd-46165d6623f9___FREC_Scab 3218.JPG,Apple___Apple_scab
z7_000168_5eb564a6-cd74-4c90-95d9-611a6301369d___FREC_Scab 3099.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000168_5eb564a6-cd74-4c90-95d9-611a6301369d___FREC_Scab 3099.JPG,Apple___Apple_scab
z7_000169_5f312356-04d0-44d0-ba06-4e3c33907b03___FREC_Scab 3349.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000169_5f312356-04d0-44d0-ba06-4e3c33907b03___FREC_Scab 3349.JPG,Apple___Apple_scab
z7_000170_5fcb921d-3329-443c-a708-37c3943f5493___FREC_Scab 2987.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000170_5fcb921d-3329-443c-a708-37c3943f5493___FREC_Scab 2987.JPG,Apple___Apple_scab
z7_000171_60226bd7-db11-4d7e-ba29-a5136f6bebe0___FREC_Scab 3470.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000171_60226bd7-db11-4d7e-ba29-a5136f6bebe0___FREC_Scab 3470.JPG,Apple___Apple_scab
z7_000172_60f3ba82-caf1-4cf7-998c-b0005458fa38___FREC_Scab 3226.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000172_60f3ba82-caf1-4cf7-998c-b0005458fa38___FREC_Scab 3226.JPG,Apple___Apple_scab
z7_000173_6105e3bd-339c-47bd-9764-4ba9b7059a6b___FREC_Scab 3096.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000173_6105e3bd-339c-47bd-9764-4ba9b7059a6b___FREC_Scab 3096.JPG,Apple___Apple_scab
z7_000174_61373045-a7a5-4213-94fb-7d81638d5561___FREC_Scab 3430.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000174_61373045-a7a5-4213-94fb-7d81638d5561___FREC_Scab 3430.JPG,Apple___Apple_scab
z7_000175_61643f40-eb9a-4c6b-8de5-c12319fc7680___FREC_Scab 3114.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000175_61643f40-eb9a-4c6b-8de5-c12319fc7680___FREC_Scab 3114.JPG,Apple___Apple_scab
z7_000176_6171eecd-e385-4010-b9cd-5982f4674fee___FREC_Scab 2911.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000176_6171eecd-e385-4010-b9cd-5982f4674fee___FREC_Scab 2911.JPG,Apple___Apple_scab
z7_000177_623fb084-dbac-42fb-b636-7cfcb89ba9f6___FREC_Scab 3437.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000177_623fb084-dbac-42fb-b636-7cfcb89ba9f6___FREC_Scab 3437.JPG,Apple___Apple_scab
z7_000178_62c3478f-3ab0-48df-962f-9d7782ec364d___FREC_Scab 2925.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000178_62c3478f-3ab0-48df-962f-9d7782ec364d___FREC_Scab 2925.JPG,Apple___Apple_scab
z7_000179_62f548e4-13e0-4e62-bcbc-2bc2c68251f3___FREC_Scab 3273.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000179_62f548e4-13e0-4e62-bcbc-2bc2c68251f3___FREC_Scab 3273.JPG,Apple___Apple_scab
z7_000180_6344cfa8-2c26-4498-b366-817d56285212___FREC_Scab 2964.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000180_6344cfa8-2c26-4498-b366-817d56285212___FREC_Scab 2964.JPG,Apple___Apple_scab
z7_000181_63a29431-0e93-4e5d-b28d-3956edd10d01___FREC_Scab 3197.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000181_63a29431-0e93-4e5d-b28d-3956edd10d01___FREC_Scab 3197.JPG,Apple___Apple_scab
z7_000182_63cf5c0e-0a65-4261-9034-ba75466ee918___FREC_Scab 3385.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000182_63cf5c0e-0a65-4261-9034-ba75466ee918___FREC_Scab 3385.JPG,Apple___Apple_scab
z7_000183_63e1d796-f00e-4c24-9871-2eae6f9c9ced___FREC_Scab 3078.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000183_63e1d796-f00e-4c24-9871-2eae6f9c9ced___FREC_Scab 3078.JPG,Apple___Apple_scab
z7_000184_6639559d-7af6-40b0-9677-a8dcfe036435___FREC_Scab 3342.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000184_6639559d-7af6-40b0-9677-a8dcfe036435___FREC_Scab 3342.JPG,Apple___Apple_scab
z7_000185_663ad178-6346-4b89-8074-6655f1be1578___FREC_Scab 3500.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000185_663ad178-6346-4b89-8074-6655f1be1578___FREC_Scab 3500.JPG,Apple___Apple_scab
z7_000186_6643566f-d980-4bdb-88d7-4d3ab3c771fa___FREC_Scab 3038.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000186_6643566f-d980-4bdb-88d7-4d3ab3c771fa___FREC_Scab 3038.JPG,Apple___Apple_scab
z7_000187_66fab3e4-d6e3-4a6d-aff0-4fe011ef8eb3___FREC_Scab 3153.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000187_66fab3e4-d6e3-4a6d-aff0-4fe011ef8eb3___FREC_Scab 3153.JPG,Apple___Apple_scab
z7_000188_670efd0e-9a5e-44db-bd5a-4ffb5c5e5a7d___FREC_Scab 3108.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000188_670efd0e-9a5e-44db-bd5a-4ffb5c5e5a7d___FREC_Scab 3108.JPG,Apple___Apple_scab
z7_000189_675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000189_675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG,Apple___Apple_scab
z7_000190_679c439b-740f-45cb-a9ba-d2984694fb25___FREC_Scab 2950.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000190_679c439b-740f-45cb-a9ba-d2984694fb25___FREC_Scab 2950.JPG,Apple___Apple_scab
z7_000191_67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000191_67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397.JPG,Apple___Apple_scab
z7_000192_67f122a8-fb8f-4b8c-bd45-3cf11db238b8___FREC_Scab 3140.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000192_67f122a8-fb8f-4b8c-bd45-3cf11db238b8___FREC_Scab 3140.JPG,Apple___Apple_scab
z7_000193_680c56ea-dc23-4b7b-baeb-f51b156c98f6___FREC_Scab 3416.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000193_680c56ea-dc23-4b7b-baeb-f51b156c98f6___FREC_Scab 3416.JPG,Apple___Apple_scab
z7_000194_6823f5d3-b27b-4a34-a417-5fc5bd99f9d7___FREC_Scab 2975.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000194_6823f5d3-b27b-4a34-a417-5fc5bd99f9d7___FREC_Scab 2975.JPG,Apple___Apple_scab
z7_000195_68a57535-547d-4287-89cc-6d8acc265372___FREC_Scab 3351.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000195_68a57535-547d-4287-89cc-6d8acc265372___FREC_Scab 3351.JPG,Apple___Apple_scab
z7_000196_69a10285-eacb-4c83-b410-18e62bf33ef9___FREC_Scab 2908.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000196_69a10285-eacb-4c83-b410-18e62bf33ef9___FREC_Scab 2908.JPG,Apple___Apple_scab
z7_000197_6a006aa9-a9f2-4269-9fd9-7a879f01faf1___FREC_Scab 3117.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000197_6a006aa9-a9f2-4269-9fd9-7a879f01faf1___FREC_Scab 3117.JPG,Apple___Apple_scab
z7_000198_6a19d31f-b5e3-4732-a82c-e3d5b1d26c60___FREC_Scab 3537.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000198_6a19d31f-b5e3-4732-a82c-e3d5b1d26c60___FREC_Scab 3537.JPG,Apple___Apple_scab
z7_000199_6a1f119d-d210-4a87-b17f-699436b82bef___FREC_Scab 3025.JPG,C:/Users/sriha/Downloads/disease dataset/Apple___Apple_scab/z7_000199_6a1f119d-d210-4a87-b17f-699436b82bef___FREC_Scab 3025.JPG,Apple___Apple_scab
